Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/30267.png,Elliott Carter,https://www.personality-database.com/profile/30267/elliott-carter-classical-music-mbti-personality-type,,,,2,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/29932.png,Eric Satie,https://www.personality-database.com/profile/29932/eric-satie-classical-music-mbti-personality-type,,,,,,,,,,,,7,,,,
Fe,Si,,92%,100%,Ne,69%,,31%,0%,,69%,69%,0%,,Ti,,https://api.personality-database.com/profile_images/19092.png,Felix Mendelssohn,https://www.personality-database.com/profile/19092/felix-mendelssohn-classical-music-mbti-personality-type,,,,,,,,,,4,,,8,,1,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Francis Poulenc,https://www.personality-database.com/profile/29930/francis-poulenc-classical-music-mbti-personality-type,,,,,,,,,,,,3,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Francisco Tarrega,https://www.personality-database.com/profile/29931/francisco-tarrega-classical-music-mbti-personality-type,,,,,,,,,,3,,,,,,
Fi,Ne,82%,77%,,Si,,91%,77%,14%,86%,,0%,9%,,Te,,https://api.personality-database.com/profile_images/14234.png,Franz Liszt,https://www.personality-database.com/profile/14234/franz-liszt-classical-music-mbti-personality-type,,16,,,,,,2,,1,3,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/14867.png,Franz Schubert,https://www.personality-database.com/profile/14867/franz-schubert-classical-music-mbti-personality-type,,,,,,,,,,23,,,,,,
Ne,Fi,,100%,98%,Te,,55%,55%,0%,95%,,0%,45%,,Si,,https://api.personality-database.com/profile_images/5671.png,Frédéric Chopin,https://www.personality-database.com/profile/5671/frdric-chopin-classical-music-mbti-personality-type,,1,,,,,,,3,26,,,,25,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Fritz Kreisler,https://www.personality-database.com/profile/29949/fritz-kreisler-classical-music-mbti-personality-type,,,,,,,,,,3,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Gabriel Faure,https://www.personality-database.com/profile/29927/gabriel-faure-classical-music-mbti-personality-type,,,,,,,,,,3,,,,,,
Si,Fe,100%,90%,,Ti,90%,,30%,0%,,70%,60%,10%,,Ne,,https://api.personality-database.com/profile_images/28910.png,Georg Friedrich Händel,https://www.personality-database.com/profile/28910/georg-friedrich-hndel-classical-music-mbti-personality-type,3,,,,6,,,1,,,,,,,,
Si,Te,100%,,,Fi,67%,,0%,0%,,100%,67%,33%,100%,Ne,,/images/profile_transparent.png,Georg Philipp Telemann,https://www.personality-database.com/profile/29935/georg-philipp-telemann-classical-music-mbti-personality-type,,,,,,,2,1,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,George Gershwin,https://www.personality-database.com/profile/29915/george-gershwin-classical-music-mbti-personality-type,,,,,,,,,,3,,,,,,
Ne,Fi,,100%,88%,Te,,75%,75%,0%,88%,,13%,13%,,Si,,https://api.personality-database.com/profile_images/19546.png,Georges Bizet,https://www.personality-database.com/profile/19546/georges-bizet-classical-music-mbti-personality-type,,,,,1,,,,,6,,,,1,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/6299.png,Germaine Tailleferre,https://www.personality-database.com/profile/6299/germaine-tailleferre-classical-music-mbti-personality-type,,,,,,,,,,,,,,3,,
Te,Ni,,,67%,Se,100%,100%,33%,67%,,,0%,0%,67%,Fi,,https://api.personality-database.com/profile_images/29934.png,Giacomo Puccini,https://www.personality-database.com/profile/29934/giacomo-puccini-classical-music-mbti-personality-type,1,,,,,,,,,,2,,,,,
Fi,Ni,,,67%,Fe,,67%,0%,67%,67%,,0%,33%,67%,Fi,,https://api.personality-database.com/profile_images/23553.png,Gioacchino Rossini,https://www.personality-database.com/profile/23553/gioacchino-rossini-classical-music-mbti-personality-type,,,,,,2,,,,,2,2,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Giovanni Battista Pergolesi,https://www.personality-database.com/profile/29945/giovanni-battista-pergolesi-classical-music-mbti-personality-type,,,,,,,,,,,,3,,,,
Ni,Fe,87%,93%,,Ti,93%,93%,87%,7%,,,7%,0%,,Se,,https://api.personality-database.com/profile_images/5888.png,Giuseppe Verdi,https://www.personality-database.com/profile/5888/giuseppe-verdi-classical-music-mbti-personality-type,11,1,,,1,,,,1,,1,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/34164.png,Glenn Gould,https://www.personality-database.com/profile/34164/glenn-gould-classical-music-mbti-personality-type,,,,,,,,,,,,10,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Gustav Holst,https://www.personality-database.com/profile/29916/gustav-holst-classical-music-mbti-personality-type,,,,,,,,,,,,5,,,,
Fe,Ni,,77%,100%,Se,100%,100%,77%,23%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/23933.png,Gustav Mahler,https://www.personality-database.com/profile/23933/gustav-mahler-classical-music-mbti-personality-type,,,,,,,,,10,,3,,,,,
Ne,Fi,,71%,86%,Te,,100%,71%,29%,71%,,0%,0%,,Si,,/images/profile_transparent.png,Hector Berlioz,https://www.personality-database.com/profile/29907/hector-berlioz-classical-music-mbti-personality-type,,1,,,,,,,,4,2,,,,,
Ti,Se,80%,,,Ni,,,0%,0%,100%,100%,0%,100%,80%,Fe,,/images/profile_transparent.png,Heitor Villa-Lobos,https://www.personality-database.com/profile/29957/heitor-villalobos-classical-music-mbti-personality-type,,,,,,,,4,,,,,,1,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Henry Purcell,https://www.personality-database.com/profile/29956/henry-purcell-classical-music-mbti-personality-type,,,,,,,,,,,,3,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Henryk Wieniawski,https://www.personality-database.com/profile/29937/henryk-wieniawski-classical-music-mbti-personality-type,,,,,,,,,,,4,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Herbert von Karajan,https://www.personality-database.com/profile/29904/herbert-von-karajan-classical-music-mbti-personality-type,,,,,,,,,,,6,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/6298.png,Hildegard von Bingen,https://www.personality-database.com/profile/6298/hildegard-von-bingen-classical-music-mbti-personality-type,,,,,,,,,7,,,,,,,
Ti,Ne,83%,,,Si,,100%,33%,67%,100%,,0%,0%,67%,Fe,,https://api.personality-database.com/profile_images/29905.png,Igor Stravinsky,https://www.personality-database.com/profile/29905/igor-stravinsky-classical-music-mbti-personality-type,,1,,4,,,,,,1,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Isaac Albeniz,https://www.personality-database.com/profile/29964/isaac-albeniz-classical-music-mbti-personality-type,,,,,,,,,,4,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Jacques Offenbach,https://www.personality-database.com/profile/29917/jacques-offenbach-classical-music-mbti-personality-type,,,,,,3,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Jean Sibelius,https://www.personality-database.com/profile/29941/jean-sibelius-classical-music-mbti-personality-type,,,,,,,,,,,5,,,,,
Te,Ni,,,100%,Se,80%,80%,0%,80%,,,0%,20%,100%,Fi,,/images/profile_transparent.png,Joaquin Rodrigo,https://www.personality-database.com/profile/29963/joaquin-rodrigo-classical-music-mbti-personality-type,,,,,,,,,,,4,,,,,1
Te,Ni,,,100%,Se,80%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Johann Christian Bach,https://www.personality-database.com/profile/29938/johann-christian-bach-classical-music-mbti-personality-type,,,,,,,,,,,4,1,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Johann Pachelbel,https://www.personality-database.com/profile/29943/johann-pachelbel-classical-music-mbti-personality-type,,,,,,,,,,,,,6,,,
Te,Ni,,,96%,Se,100%,69%,0%,69%,,,31%,0%,100%,Fi,,https://api.personality-database.com/profile_images/5670.png,Johann Sebastian Bach,https://www.personality-database.com/profile/5670/johann-sebastian-bach-classical-music-mbti-personality-type,,,2,,,,,,,,29,,,,14,
Se,Fi,,,67%,Fi,67%,,0%,0%,,100%,67%,33%,67%,Fi,,/images/profile_transparent.png,Johann Strauss I,https://www.personality-database.com/profile/29952/johann-strauss-i-classical-music-mbti-personality-type,,,,,,,1,,,,,,,1,1,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/28920.png,Johann Strauss II,https://www.personality-database.com/profile/28920/johann-strauss-ii-classical-music-mbti-personality-type,,,,6,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,79%,4%,75%,,,21%,0%,96%,Fi,,https://api.personality-database.com/profile_images/5807.png,Johannes Brahms,https://www.personality-database.com/profile/5807/johannes-brahms-classical-music-mbti-personality-type,,,,,,,,,1,,18,,,,5,
Se,Fi,,67%,67%,Te,,,0%,33%,100%,67%,0%,67%,,Ni,,/images/profile_transparent.png,John Dowland,https://www.personality-database.com/profile/29961/john-dowland-classical-music-mbti-personality-type,,,,1,,,,,,,,,,2,,
Ne,Fi,,75%,63%,Te,,63%,38%,25%,75%,,25%,13%,,Si,,/images/profile_transparent.png,Joseph Haydn,https://www.personality-database.com/profile/29906/joseph-haydn-classical-music-mbti-personality-type,,1,,,2,,,,,2,,2,,1,,
Te,Ni,,,67%,Se,67%,67%,0%,67%,,,0%,33%,67%,Fi,,/images/profile_transparent.png,Jules Massenet,https://www.personality-database.com/profile/29909/jules-massenet-classical-music-mbti-personality-type,,,,,,1,,,,,2,,,,,
Ti,Se,67%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Krzysztof Penderecki,https://www.personality-database.com/profile/29967/krzysztof-penderecki-classical-music-mbti-personality-type,,,,,,,,2,,,,,,,,1
Fe,Fe,,100%,,Ti,100%,,50%,0%,,,50%,0%,,Ti,50%,/images/profile_transparent.png,Leonard Bernstein,https://www.personality-database.com/profile/29965/leonard-bernstein-classical-music-mbti-personality-type,1,,,,1,,,,1,,,,1,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Leos Janacek,https://www.personality-database.com/profile/29950/leos-janacek-classical-music-mbti-personality-type,,,,,,,,,,,,,,3,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/6300.png,Lili Boulanger,https://www.personality-database.com/profile/6300/lili-boulanger-classical-music-mbti-personality-type,,,,,,,,,,4,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Luciano Pavarotti,https://www.personality-database.com/profile/36356/luciano-pavarotti-classical-music-mbti-personality-type,2,,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,83%,100%,19%,81%,,,0%,0%,81%,Fi,,https://api.personality-database.com/profile_images/5668.png,Ludwig van Beethoven,https://www.personality-database.com/profile/5668/ludwig-van-beethoven-classical-music-mbti-personality-type,,,,,,,,,13,8,81,11,,,,
Fi,Ne,67%,100%,,Si,,67%,67%,0%,100%,,0%,33%,,Te,,/images/profile_transparent.png,Luigi Boccherini,https://www.personality-database.com/profile/29966/luigi-boccherini-classical-music-mbti-personality-type,,2,,,,,,,,,,,,1,,
Si,Fe,67%,100%,,Ti,67%,,33%,0%,,67%,67%,0%,,Ne,,/images/profile_transparent.png,Manuel de Falla,https://www.personality-database.com/profile/29939/manuel-de-falla-classical-music-mbti-personality-type,,,,,2,,,,,1,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/29216.png,Maurice Ravel,https://www.personality-database.com/profile/29216/maurice-ravel-classical-music-mbti-personality-type,,,,,,,,,,8,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,67%,100%,33%,67%,,Ni,,/images/profile_transparent.png,Max Bruch,https://www.personality-database.com/profile/29924/max-bruch-classical-music-mbti-personality-type,,,,,,,,,,,,,1,2,,
Ni,Te,67%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Mikhail Glinka,https://www.personality-database.com/profile/29912/mikhail-glinka-classical-music-mbti-personality-type,,,2,,,,,,,,1,,,,,
Te,Si,,,100%,Ne,100%,,33%,0%,,67%,67%,0%,67%,Fi,,/images/profile_transparent.png,Mily Balakirev,https://www.personality-database.com/profile/29953/mily-balakirev-classical-music-mbti-personality-type,,,,,,,,,1,,,,,,2,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/29908.png,Modest Mussorgsky,https://www.personality-database.com/profile/29908/modest-mussorgsky-classical-music-mbti-personality-type,,,,,,,,,,,6,,,,,
Se,Ti,,,100%,Fe,,,14%,21%,86%,64%,0%,64%,79%,Ni,,https://api.personality-database.com/profile_images/28909.png,Niccolò Paganini,https://www.personality-database.com/profile/28909/niccol-paganini-classical-music-mbti-personality-type,,,,,,,,,,2,2,1,,1,,8
Fe,Ni,,100%,100%,Se,100%,60%,60%,0%,,,40%,0%,,Ti,,/images/profile_transparent.png,Nikolai Rimsky-Korsakov,https://www.personality-database.com/profile/29940/nikolai-rimskykorsakov-classical-music-mbti-personality-type,,,,,,,,,3,,,,2,,,
Ne,Fi,,100%,100%,Te,,67%,67%,0%,100%,,0%,33%,,Si,,https://api.personality-database.com/profile_images/14267.png,Orlande De Lassus,https://www.personality-database.com/profile/14267/orlande-de-lassus-classical-music-mbti-personality-type,,,,,,,,,,2,,,,1,,
Ne,Fi,,100%,75%,Te,,75%,75%,0%,75%,,0%,25%,,Si,,/images/profile_transparent.png,Pablo de Sarasate,https://www.personality-database.com/profile/29911/pablo-de-sarasate-classical-music-mbti-personality-type,,,,,,1,,,1,2,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Paul Dukas,https://www.personality-database.com/profile/29954/paul-dukas-classical-music-mbti-personality-type,,,,,,,,,,,,4,,,,
Ne,Fi,,100%,100%,Te,,97%,97%,0%,82%,,0%,3%,,Si,,https://api.personality-database.com/profile_images/5672.png,Pyotr Ilyich Tchaikovsky,https://www.personality-database.com/profile/5672/pyotr-ilyich-tchaikovsky-classical-music-mbti-personality-type,,,,,,,,,6,27,,,,1,,
Se,Ti,,,67%,Fe,,,33%,0%,100%,67%,0%,67%,67%,Ni,,/images/profile_transparent.png,Ralph Vaughan Williams,https://www.personality-database.com/profile/29929/ralph-vaughan-williams-classical-music-mbti-personality-type,,1,,,,,,,,,,,,,,2
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/26644.png,Richard Strauss,https://www.personality-database.com/profile/26644/richard-strauss-classical-music-mbti-personality-type,,,,,,,,,,,6,,,,,
Ni,Te,77%,,,Fi,100%,100%,3%,97%,,,0%,0%,97%,Se,,https://api.personality-database.com/profile_images/3739.png,Richard Wagner,https://www.personality-database.com/profile/3739/richard-wagner-classical-music-mbti-personality-type,1,,23,,,,,,,,7,,,,,
Fe,Ni,,79%,100%,Se,71%,100%,79%,21%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/6296.png,Robert Schumann,https://www.personality-database.com/profile/6296/robert-schumann-classical-music-mbti-personality-type,,,,,,,,,7,4,3,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Samuel Barber,https://www.personality-database.com/profile/29928/samuel-barber-classical-music-mbti-personality-type,,,,,,,,,4,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/20045.png,Scott Joplin,https://www.personality-database.com/profile/20045/scott-joplin-classical-music-mbti-personality-type,,,,,,,,,,,,,,,5,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Sergei Prokofiev,https://www.personality-database.com/profile/29918/sergei-prokofiev-classical-music-mbti-personality-type,,,,,,,,,4,,,,,,,
Te,Ni,,,100%,Se,85%,100%,46%,54%,,,0%,0%,54%,Fi,,https://api.personality-database.com/profile_images/3740.png,Sergei Rachmaninoff,https://www.personality-database.com/profile/3740/sergei-rachmaninoff-classical-music-mbti-personality-type,,,,,,,,,4,2,7,,,,,
Ne,Fi,,,100%,Se,,100%,50%,50%,,,0%,0%,,Fi,50%,/images/profile_transparent.png,Sergei Rachmaninov,https://www.personality-database.com/profile/29913/sergei-rachmaninov-classical-music-mbti-personality-type,,,,,,,,,,3,3,,,,,
Te,Ni,,,100%,Se,80%,80%,0%,80%,,,0%,20%,80%,Fi,,/images/profile_transparent.png,Thomasso Albinoni,https://www.personality-database.com/profile/29942/thomasso-albinoni-classical-music-mbti-personality-type,,,,,,,,,,,4,,,1,,
Fe,Si,,75%,100%,Ne,75%,,0%,25%,,75%,75%,0%,,Ti,,/images/profile_transparent.png,Vincenzo Bellini,https://www.personality-database.com/profile/29948/vincenzo-bellini-classical-music-mbti-personality-type,,,,,,,,,,,,1,3,,,
Te,Ni,,,88%,Se,100%,100%,13%,88%,,,0%,0%,88%,Fi,,https://api.personality-database.com/profile_images/5614.png,William Bennett,https://www.personality-database.com/profile/5614/william-bennett-classical-music-mbti-personality-type,,,1,,,,,,1,,6,,,,,
Fi,Se,86%,95%,,Ni,,,33%,3%,97%,64%,2%,62%,,Te,,https://api.personality-database.com/profile_images/5669.png,Wolfgang Amadeus Mozart,https://www.personality-database.com/profile/5669/wolfgang-amadeus-mozart-classical-music-mbti-personality-type,,31,,4,1,64,,1,1,7,,,,8,1,
Ti,Se,67%,,,Ni,,,33%,0%,67%,67%,0%,67%,67%,Fe,,/images/profile_transparent.png,Zdenek Fibich,https://www.personality-database.com/profile/29960/zdenek-fibich-classical-music-mbti-personality-type,,,,,,,,2,1,,,,,,,
Fe,Ni,,100%,92%,Se,100%,92%,92%,0%,,,8%,0%,,Ti,,https://api.personality-database.com/profile_images/11709.png,John Williams,https://www.personality-database.com/profile/11709/john-williams-composers-of-the-movies-mbti-personality-type,1,,,,,,,,11,,,,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Bear McCreary,https://www.personality-database.com/profile/46833/bear-mccreary-composers-of-the-movies-mbti-personality-type,,2,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/11711.png,Bernard Herrmann,https://www.personality-database.com/profile/11711/bernard-herrmann-composers-of-the-movies-mbti-personality-type,,,,,,,,,,,,,,,,1
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/32120.png,Bill Conti,https://www.personality-database.com/profile/32120/bill-conti-composers-of-the-movies-mbti-personality-type,,,,,,,,,,,,,,1,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Blake Neely,https://www.personality-database.com/profile/41432/blake-neely-composers-of-the-movies-mbti-personality-type,,,,,,,,,,,,,,,1,
Fi,Ne,82%,91%,,Si,,100%,91%,9%,82%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/11720.png,Danny Elfman,https://www.personality-database.com/profile/11720/danny-elfman-composers-of-the-movies-mbti-personality-type,,9,,,,,,,1,,1,,,,,
Ti,Ne,83%,,,Si,,100%,0%,100%,67%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/11710.png,Ennio Morricone,https://www.personality-database.com/profile/11710/ennio-morricone-composers-of-the-movies-mbti-personality-type,,,1,4,,,,,,,1,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/11719.png,Gabriel Yared,https://www.personality-database.com/profile/11719/gabriel-yared-composers-of-the-movies-mbti-personality-type,,,,,1,,,,,,,,,,,
